File,Run,Module,latency:stats:count,latency:stats:mean
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[151],157,39.8811
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[152],155,39.8087
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[153],151,39.9012
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[154],153,39.8072
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[155],161,39.8768
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[156],154,39.8668
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[157],159,39.888
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[158],154,39.7797
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[159],156,39.8428
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[160],151,39.8299
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[161],154,39.894
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[162],154,39.8769
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[163],157,39.8734
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[164],154,39.748
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[165],156,39.816
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[166],154,39.9225
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[167],153,39.8864
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[168],153,39.9232
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[169],157,39.8849
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[170],158,39.8313
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[171],158,39.8509
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[172],161,39.8769
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[173],153,39.8465
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[174],152,39.7905
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[175],160,39.8727
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[176],151,39.8806
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[177],155,39.7547
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[178],157,39.8857
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[179],157,39.8846
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[180],158,39.841
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[181],156,39.7291
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[182],153,39.8895
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[183],151,39.8893
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[184],156,39.8235
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[185],153,39.8626
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[186],151,39.87
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[187],154,39.8856
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[188],153,39.923
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[189],156,39.8358
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[190],156,39.8185
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[191],156,39.8655
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[192],160,39.8485
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[193],153,39.8984
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[194],153,39.7516
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[195],155,39.8376
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[196],150,39.8762
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[197],154,39.7895
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[198],156,39.6843
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[199],153,39.8805
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[200],150,39.8941
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[201],153,39.8981
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[202],155,39.8621
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[203],157,39.9094
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[204],153,39.8326
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[205],158,39.8784
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[206],156,39.8671
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[207],157,39.8626
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[208],157,39.835
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[209],158,39.8763
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[210],156,39.8965
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[211],156,39.878
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[212],156,39.8843
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[213],153,39.8625
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[214],159,39.9138
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[215],155,39.8415
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[216],155,39.8113
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[217],156,39.8444
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[218],154,39.889
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[219],151,39.9165
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[220],153,39.7861
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[221],150,39.8823
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[222],156,39.8556
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[223],151,39.8487
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[224],151,39.887
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[225],154,39.8137
